map_version,unit_id,tcp,source_sha256,unit_node_path,parent_unit,kind,div_type,div_paths_present,head,n_sp,n_chars_candidate,trailer_text,act_heads,text_first160,text_last160,old_id,old_id_aliases,deep_id,work_key(work_id),witness_key(edition_id),title_deep,author_deep,genre_deep,play_type_deep,year_deep,metadata_repaired,edition_id_corrected,deep_id_corrected,year_corrected,edition_correction_source,edition_record_states,edition_id_effective,deep_id_effective,year_effective,edition_effective_basis,metadata_added_from,tcp_header_date_raw,tcp_source_publication_date_raw,edition_status,match_method,match_score,candidates,identity_status,relation,inclusion_status,witness_role,witness_selection,witness_selection_status,year_effective_raw,reason
unit_map-2026-09-08.v16,A04654,A04654,e1bb964718e67cf5d1b4fb0d4e48b226eb03210acd57989327befc7955e87f0b,/*/*[2]/*[2],,single,,song;text,HYMENAEI.,30,41811,,,"IT is a noble and iust advantage, that the things subjected to Vnderstanding have of those which are objected to Sense, that the one sorte are but momentarie, a","With This, they were led forth, hand in hand, reconciled, as in Triumph: and thus the Solemnities ended.",A04654,,449,237,558,"Hymenaei, or the Solemnities of Masque and Barriers at a Marriage (Truth versus Opinion)","Jonson, Ben",masque,Occasional;Nonprofessional,1606,False,,,,,,558,449,1606,original DEEP row,,1606,1606.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1606,
unit_map-2026-09-08.v16,A04655,A04655,470fd21bce5dda5219e117de51794ae9c3664c7243fd1ad7656d6600126d9ea9,/*/*[2]/*[2],,single,,text,To make the Spectators vnderstanders.,28,7002,,,"WHereas all Repraesentations, especially those of this nature in court, publique Spectacles, eyther haue bene, or ought to be the mirrors of mans life, whose en","And all the rest of Loues, or Princes famed are.",A04655,,760,437,949,Love's Triumph Through Callipolis,"Jonson, Ben",masque,Occasional;Nonprofessional,1630,False,,,,,,949,760,1630,original DEEP row,,1631,1630. [i.e. 1631],minor: header 1631 vs DEEP 1630 - not verified,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1630,
unit_map-2026-09-08.v16,A04656,A04656,325685a2c965b3d0450d9444c1572fb2cda86e36d691eea05f221cc5c83a0a53,/*/*[2]/*[2],,single,,text,NEPTVNES TRIVMPH.,94,12377,The end.,,"Then, Brother Poet,",The last Dance.,A04656,,717,407,894,Neptune's Triumph for the Return of Albion,"Jonson, Ben",masque,Occasional;Nonprofessional,1624,False,,,,,,894,717,1624,original DEEP row,,1624,1624],ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1624,
unit_map-2026-09-08.v16,A04658,A04658,96627a7f0c2dc3b63a97fe02f643f2bbbb38d94fab749e21b002a6b59782aea0,/*/*[2]/*[2],,single,,scene,THE NEVV INNE.,1131,110727,,act:Act 1. | scene:Scene 1. | scene:Act 1. Scene 2. | scene:Act 1. Scene 3.,"I Am not pleas'd, indeed, you are i'the right;","Ile marry her, euery houre of life, hereafter.",A04658,,767,442,956,"The New Inn, or The Light Heart","Jonson, Ben",comedy,Adult Professional;Professional,1631,False,,,,,,956,767,1631,original DEEP row,,1631,MDCXXXI. [1631],ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1631,
unit_map-2026-09-08.v16,A04824,A04824,764aed3730d743f5e2e6b159c6aa840b873d1bfaee266fc4e39054f83f15761d,/*/*[2]/*[2],,single,,act;epilogue;introduction;prologue,The Introduction.,773,164517,"FINIS. || Your Lord and friend, Timeus. || FINIS.",prologue:The Prologue. | act:THE CONSPIRACIE. | act:Actus Secundus: Scena I. | act:Actus Tertius : Scaena I.,"S Some back againe, this way my selfe will take,",They'l count their joyfull'st issues such as these.,A04824,,893,537,1073,The Conspiracy (Pallantus and Eudora),"Killigrew, Henry",tragedy,Adult Professional;Professional;Private,1638,False,,,,,,1073,893,1638,original DEEP row,,1638,1638.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1638,
unit_map-2026-09-08.v16,A04874,A04874,3ac45314f63be340c14047f83ad155f0c829f60c6ffb6d529a5b99b9e8329ed5,/*/*[2]/*[2],,single,,act,The ſeven Champions of Chriſtendome.,659,113372,FINIS.,act:ACTUS PRIMUS. | act:ACTUS SECUNDUS. | act:ACTUS TERTIUS. | act:ACTUS QUARTUS.,"HA, lowder a little; ſo, that burſt was well:",We muſt abroad for ſame of Chriſtendome.,A04874,,909,545,1085,The Seven Champions of Christendom,"Kirke, John",romance,Adult Professional;Professional,1638,False,,,,,,1085,909,1638,original DEEP row,,1638,1638.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1638,
unit_map-2026-09-08.v16,A04881,A04881,00d2baa336f8b3f1f2c336de51d4cff934017b09133ff1efedc12ab2dc73c420,/*/*[2]/*[2],,single,,act,Ramme-Alley.,912,105040,FINIS.,act:Ramme-Alley. | act:Actus Secundi. Scena Prima. | act:Actus 3. Scaena 1. | act:Actus 4. Scaena. 1.,"IN this disguise, (ere scarce my mourning robes)","Weele sing, dance, dice, and drinke downe heauinesse.",A04881,,562,292,683,"Ram Alley, or Merry Tricks","Barry, Lording",comedy,Boys Professional;Professional,1611,False,,,,,,683,562,1611,original DEEP row,,1611,1611.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1611,
unit_map-2026-09-08.v16,A04888,A04888,0106326e595663c3c876083c2d89b12c81344a4fc6027cf39bffada1d3713fc4,/*/*[2]/*[2],,single,,text,"A merie Knacke to knowe a Knaue,",393,83240,Finis.,,"DVnston, how ighlie are we bound to praise",Upon whose lyfe so many lyues depend.,A04888,,168,115,209,A Knack to Know a Knave,Anonymous,moral,Adult Professional;Professional,1594,False,,,,,,209,168,1594,original DEEP row,,1594,1594.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1594,
unit_map-2026-09-08.v16,A04889,A04889,fe2ed4b66750d6abeff3b5a3b1dad32d989c5e28608a5ce9a5cb126252f98d90,/*/*[2]/*[2],,single,,play,"¶A pleaſant conceited Comoedie, called A knacke to know an honeſt Man.",532,68556,Finis.,,"HEre walke Menalchus on this graſsie plaine,",The perfect knacke to knowe an honeſt man.,A04889,,214,139,270,A Knack to Know an Honest Man,Anonymous,tragicomedy,Adult Professional;Professional,1596,False,,,,,,270,214,1596,original DEEP row,,1596,1596.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1596,
unit_map-2026-09-08.v16,A04896,A04896,5d20989c27ca96c2cffaa97e5aafdceb4dbcd13f88d02b54619498e0db6b3434,/*/*[2]/*[2],,single,,scene,RHODON AND IRIS.,302,72224,"Your distressed sister, Violetta, Violetta.",act:RHODON AND IRIS. | scene:ACT. 1. SCEN. 1. | scene:ACT. 1. SCEN. 2. | scene:ACT. 1. SCEN. 3.,TS the worlds eye not yet asleepe?,And solemnize with mirth your nuptiall rites.,A04896,,778,449,964,Rhodon and Iris,"Knevet, Ralph",pastoral,Occasional;Nonprofessional,1631,False,,,,,,964,778,1631,original DEEP row,,1631,1631.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1631,
unit_map-2026-09-08.v16,A04941,A04941,bcd3435d0da2d351b88014fbbc634d7d6c3ba27d543cc624c43e6dc131bd21c8,/*/*[2]/*[2],,single,,text,The First Part of Ieronimo.,475,47128,Finis.,,"Frolick Ieronimo, thou art now confirmd,",And so I leaue ou.,A04941,,409,221,520,"1 Jeronimo, with the Wars of Portugal",Anonymous,tragedy,Adult Professional;Professional,1605,False,,,,,,520,409,1605,original DEEP row,,1605,1605.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1605,
unit_map-2026-09-08.v16,A04942,A04942,0e4fdd6230b67c766384c1a1fd9affcd6f7795a1ef2cd6012d347d0f197f17f7,/*/*[2]/*[2],,single,,act,ACTVS PRIMVS.,684,111172,FINIS.,act:ACTVS PRIMVS. | act:Actus Secundus. | act:Actus Tertius. | act:Actus Quartus.,"WHen this eternall substance of my soule,",Ile there begin their endles Tragedie.,A04942,,150,110,190,The Spanish Tragedy (Hieronimo is Mad Again),"Kyd, Thomas",tragedy,Adult Professional;Professional,1592,False,,,,,,190,150,1592,original DEEP row,,1592,[1592],ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1592,
unit_map-2026-09-08.v16,A05206,A05206,faa9510188dc57cebcc4ed373adac2cd54815933f764ddae88c4854727f39041,/*/*[2]/*[2],,single,,scene,The true Chronicle Historie of King Leir and his three daughters.,609,107970,FINIS.,act:ACTVS I.,THus to our griefe the obsequies performd,"Repose with me awhile, and then for Fraunce.",A05206,,390,213,500,The True Chronicle of King Leir (King Lear and his Three Daughters),Anonymous,history,Adult Professional;Professional,1605,False,,,,,,500,390,1605,original DEEP row,,1605,1605.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1605,
unit_map-2026-09-08.v16,A05801,A05801,203bbff2b9561b4cb6469cd1d62d5c19bf59c80dfca288d3cbd9bd6bdee793e2,/*/*[2]/*[2],,single,,epilogue;scene,THE VALIANT WELSHMAN.,307,87268,FINIS.,act:THE VALIANT WELSHMAN. | scene:SCENA 1. | scene:ACTVS 1. SCENA 2. | scene:ACTVS 1. SCENA 3.,"THus from the high Imperiall Seate of Ioue,",And therefore you may seale it with your hands.,A05801,,619,327,740,The Valiant Welshman (Caradoc the Great),"A., R.",history,Adult Professional;Professional,1615,False,,,,,,740,619,1615,original DEEP row,,1615,1615.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1615,
unit_map-2026-09-08.v16,A06150,A06150,09f51662bc1f9daa48ea24c65095de070b14c00a4e5e238b1eeadeeb5ed59a3e,/*/*[2]/*[2],,single,,part;text,At the entrance of the King.,17,16014,FINIS.,part:At the entrance of the King. | part:The Maine Masque. | part:The Knight's attire. | part:The Priests habits.,"IVpiter and Iuno willing to doe honour to the Mariage of the two famous Riuers Thamesis and Rhone, imploy their Messengers seuerally, Mercurie and Iris for that",By keeping you asunder.,A06150,,589,309,712,The Masque of the Inner Temple and Gray's Inn (Wedding Masque of Olympian Knights),"Beaumont, Francis",masque,Occasional;Nonprofessional;University/Inns of Court,1613,False,,,,,,712,589,1613,original DEEP row,,1613,[1613],ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1613,
unit_map-2026-09-08.v16,A06177,A06177,64017995b06488aa14f65d65f301d144093ac43935192678da52502f5529e94d,/*/*[2]/*[2],,single,,act,CVPIDS REVENG.,922,102572,Finis Act. secundi. || Finis Actus quartus. || FINIS.,act:¶ Act. pri. Sceana. pri. | act:Actus secundus. Scoena prima. | act:Actus tertij. Scoen. pri. | act:Actus quarti. Coena prima.,"TRust me my Lord Dorialus, I had mist of this if you had not call'd me, I thought the Princesses birth day had beene to morrow.",In neede and number.,A06177,,620,328,741,Cupid's Revenge,"Beaumont, FrancisFletcher, John",tragedy,Boys Professional;Professional,1615,False,,,,,,741,620,1615,original DEEP row,,1615,1615.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1615,
unit_map-2026-09-08.v16,A06184,A06184,46d2cd6f326d14a7db459b512f7fe28b796d4ec2fda04a328a1e3f1f3ee1f56f,/*/*[2]/*[2],,single,,act,"The most Lamentable and true Tragedies of Marius and Scilla,",451,106819,"Rome the • Kalends of December. || Your vnfained frend, Cinna Consull. || Finis secundi Acti. || FINIS.",act:The most Lamentable and true Tragedies o | act:Actus secundus. Scena prima | act:Actus tertius. | act:Actus tertius.,"GRaue Senators and Fathers of this State,",Et non iuuante nil iuuat labor grauis.,A06184,,188,122,235,"The Wounds of Civil War, or Marius and Scilla","Lodge, Thomas",tragedy,Adult Professional;Professional,1594,False,,,,,,235,188,1594,original DEEP row,,1594,1594.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1594,
unit_map-2026-09-08.v16,A06185,A06185,ac48514b8b5842d6b5d8db8ede4597a1bd7c2691e2f11da398a34f7f3d4c1ad3,/*/*[2]/*[2],,single,,play,A LOOKING GLASSE FOR London and England.,518,100008,FINIS.,,"SO pace ye on tryumphant warriours,","And let all faithfull subiects say, Amen.",A06185,,174,118,216,A Looking Glass for London and England,"Lodge, ThomasGreene, Robert",biblical play; moral,Adult Professional;Professional,1594,False,,,,,,216,174,1594,original DEEP row,,1594,1594.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1594,
unit_map-2026-09-08.v16,A06207,A06207,dc0dd8edc25b264fd70e7dcb5ec4c9dc7f9a369c3560ffd5eed73536d4352a22,/*/*[2]/*[2],,single,,act,A King and NO KING.,1116,120538,Finis Actus Primi. || Finis Actus Secundi. || Finis Actus Tertij▪ || Finis Actus Quarti. || FINIS.,act:Actus Secundus Scena Prima. | act:Actus Tertij Scaena Prima. | act:Actus Quarti Scaena Prima. | act:Actus Quinti Scaena Prima.,"BEſſus, the KING has made a fayre hand on't, has ended the warres at a blow, would my ſword had a cloſe baſket hilt to hold wine, and the blade would make kniue","Loude thankes for me, that I am prou'd no King.",A06207,,670,360,808,A King and No King,"Beaumont, FrancisFletcher, John",tragicomedy,Adult Professional;Professional,1619,False,,,,,,808,670,1619,original DEEP row,,1619,1619.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1619,
unit_map-2026-09-08.v16,A06252,A06252,6bbc3752116058086922e20785bf92fdd48044f3e8954c995924a2984ed3d537,/*/*[2]/*[2],,single,,act;epilogue;prologue,The famous Historie Of the Knight of the burning PESTLE.,768,108334,Finis Actus tertij. Musicke. || Finis Act. 4. || FINIS.,"prologue:The famous Historie Of the Knight of the | act:Actus primi, | act:Actus secundi | act:Actus tertius,","FRom all that's neere the Court, from all that's great","ether you will applaud him or no, for I will winke, and whilst you shall do what you will, I thanke you with all my heart, God giue you good night; come George.",A06252,,604,316,724,The Knight of the Burning Pestle,"Beaumont, Francis",comedy,Boys Professional;Professional;Adult Professional,1613,False,,,,,,724,604,1613,original DEEP row,,1613,1613.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1613,
unit_map-2026-09-08.v16,A06270,A06270,2bf9d58c14dd6ebb8cbaa09dde41a7e9290e4a291d9f6df1ffa6a9d9706b16b4,/*/*[2]/*[2],,single,,epilogue;text,"A Larum for London, or the siedge of Antwerpe: with the vertuous actes and valorous deedes of the • ame Soldier.",451,64765,FINIS,epilogue:Epilogus,"SO, leaue me now, and in mine absence, see",How they in sinne and pleasure take delight,A06270,,342,192,441,"A Larum for London, or The Siege of Antwerp",Anonymous,history,Adult Professional;Professional,1602,False,,,,,,441,342,1602,original DEEP row,,1602,1602.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1602,
unit_map-2026-09-08.v16,A06289,A06289,3d78b9566d2f2e9313d7385fa0e344dd3cd8b85a76cec79bdb99f96f67511969,/*/*[2]/*[2],,single,,act;masque,The Maydes Tragedy.,951,104447,FINIS.,act:Actus. I. Scaen. I. | act:Actus Secundus. | act:Actus Tertius. | act:Actus Quartus.,"The rest are making ready sir,",But curst is he that is their instrument.,A06289,,660,357,800,The Maid's Tragedy,"Beaumont, FrancisFletcher, John",tragedy,Adult Professional;Professional,1619,False,,,,,,800,660,1619,original DEEP row,,1619,1619.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1619,
unit_map-2026-09-08.v16,A06333,A06333,77954f48c3e6ed1e6aa86ba76cc92f562ab8702ce2d67618f1e79b0993ac28fd,/*/*[2]/*[2],,single,,dialogue,A pleaſaunt Commodye called Looke about you.,1289,127115,FJNIS. NOLI ALTVM SAPERE,,"GOe, walke the horſes, wayte me on the hill,",That England neuer know more Prince then one.,A06333,,306,174,397,Look About You,Anonymous,comedy,Adult Professional;Professional,1600,False,,,,,,397,306,1600,original DEEP row,,1600,1600.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1600,
unit_map-2026-09-08.v16,A06343,A06343,cd1804a1d44238097ca3a8679f74f0389b1f3b8c2a3c1953ba48d2addd656cf3,/*/*[2]/*[2],,single,,act,PHYLASTER.,816,100707,FINIS.,act:Actus 1. Scoen. 1. | act:Actus 2. Scoen. 2. | act:Actus 3. Scoen. 1. | act:Actus 4. Scoen. 1.,WEll ore tane my Lord.,"Heauen hath decreed, and Fate stands vncontrold.",A06343,,678,363,815,"Philaster, or Love Lies a-Bleeding","Beaumont, FrancisFletcher, John",tragicomedy,Adult Professional;Professional,1620,False,,,,,,815,678,1620,original DEEP row,,1620,1620.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1620,
unit_map-2026-09-08.v16,A06389,A06389,d613e8159145cceb3949d1fef85b0d3fd988d27360e860c72bd491fdadd50149,/*/*[2]/*[2],,single,,scene,The Scornful Lady: A COMEDY.,1133,116571,Finis Actus secundi. || Finis Actus tertij. || Finis Actus Quarti. || FINIS.,"act:Actus primus, | scene:Scaena prima. | act:Actus 2 | scene:Scaena prima.","BRother, is your last hope past to mollifie Moorecrafts heart about your Morgage?",VVould euery dogged wench had such a day.,A06389,,633,334,753,The Scornful Lady,"Beaumont, FrancisFletcher, John",comedy,Boys Professional;Professional;Adult Professional,1616,False,,,,,,753,633,1616,original DEEP row,,1616,1616.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1616,
unit_map-2026-09-08.v16,A06402,A06402,35388eea386923bae83795f761d278551c7685bd9cb30b5dc70aff9cf2c7ad2e,/*/*[2]/*[2],,single,,act;act_and_scene;epilogue,The Phaenix in her Flames. A Tragedy.,497,120335,Finis. Actus primi. || Finis Actus secundi. || Finis Actus tertij. || FINIS.,act:Actus Quartus. | epilogue:The Epilogue.,"SIr, do not grieve, it is the chance of warre,",Pitties our wrongs presented on the Stage.,A06402,,941,569,1120,The Phoenix in Her Flames,"Lower, William",not in BritDrama,Professional;Closet/Unacted,1639,False,,,,,,1120,941,1639,original DEEP row,,1639,1639.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1639,
unit_map-2026-09-08.v16,A06453,A06453,54bcb7b1625fafeca6db445f951d39af2b315e012ef84affa4da9961de7b5b5e,/*/*[2]/*[2],,single,,masque,Nights firſt ſong.,0,19600,FINIS.,,"THe Kings Majeſties Maſque being performed, the Queene commanded Inigo Iones Surveyor of her Majeſties works, to make a new ſubject of a Maſque for her ſelfe, t",The Maſquers dance the Revels with the Lords▪,A06453,,881,527,1062,"Luminalia, or The Festival of Light","Davenant, William",not in BritDrama,Occasional;Nonprofessional,1637,False,,,,,,1062,881,1637,original DEEP row,,1638,1637 [i.e. 1638],minor: header 1638 vs DEEP 1637 - not verified,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1637,
unit_map-2026-09-08.v16,A06458,A06458,0c5761c95cbd630f1ec77d0f264968de2abd02e669273d269aeb1070c319409c,/*/*[2]/*[2],,single,,scene,The Woman Hater.,919,116309,Finis Actus p • im • . || Finis Actus secun. || Finis Act. 3. || Finis Act. 4. || FINIS.,act:ACTVS I. SCENA I. | scene:SCENA II. | scene:SCENA TERTII. | act:ACTVS II. SCENA I.,"TIs now the sweetest time for sleepe, the night is scarce spent; Arrigo, what's a clocke?","Thus through the doubtfull Streams of Ioy and True loue doth wade, and finds at last releefe.",A06458,,469,245,577,The Woman Hater (The Hungry Courtier),"Beaumont, FrancisFletcher, John",comedy,Boys Professional;Professional;Adult Professional,1607,False,,,,,,577,469,1607,original DEEP row,,1607,1607.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1607,
unit_map-2026-09-08.v16,A06480,A06480,3ae5199db148e3f4dc4a36d236210c02d71aa8040b5615e5dafda057a673bcfc,/*/*[2]/*[2],,single,,text,"Theologie commeth in a long ancient garment like a Prophet, and speaketh as doth folowe.",312,75618,"FINIS, || ꝑ T. Lupton.",,WHat felicitie can man haue more then in me?,"With all that be here present, to haue euerlasting saluation.",A06480,,103,72,123,All for Money,"Lupton, Thomas",moral,Interlude;Nonprofessional,1578,False,,,,,,123,103,1578,original DEEP row,,1578,Anno 1578.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1578,
unit_map-2026-09-08.v16,A06583,A06583,a1d8c9b67a38e5ef62238babf97361bb2178a457cf7cd21c9c2a473671e2ab14,/*/*[2]/*[2],,single,,scene,"Actus primus, Scaena prima.",569,65245,,"scene:Actus primus, Scaena prima. | scene:Actus primus, Schaena secunda. | scene:Actus primus, Scaena tertia. | scene:Actus secundus, Schaena prima.","PArmenio, I cannot tel whether I should more commend in Alexanders victories, courage, or curtesie, in the one being a resolution without feare, in the other a ","nd good Hephestion, when, al the world is woone, and euery countrey is thine and mine, either find me out an other to subdue, or of my word I will fall in loue.",A06583,,115,84,140,"Campaspe (Alexander, Campaspe, and Diogenes)","Lyly, John",comedy,Boys Professional;Professional,1584,False,,,,,,140,115,1584,original DEEP row,,1584,1584.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1584,
